interior_pressure,calibrated_pressure,pressure_normal,pressure_2.5,pressure_97.5
101285.0322,101446.8067,101446.8068,101342.5298,101543.1834
101289.8572,101451.6395,101451.6395,101347.3575,101548.0207
101289.8572,101451.6395,101451.6395,101347.3575,101548.0207
101289.8572,101451.6395,101451.6395,101347.3575,101548.0207
101283.6236,101445.3959,101445.3959,101341.1204,101541.7712
101283.6236,101445.3959,101445.3959,101341.1204,101541.7712
101286.9091,101448.6866,101448.6867,101344.4077,101545.0651
101286.9091,101448.6866,101448.6867,101344.4077,101545.0651
101286.9091,101448.6866,101448.6867,101344.4077,101545.0651
101285.5665,101447.3419,101447.3419,101343.0644,101543.7191
101285.5665,101447.3419,101447.3419,101343.0644,101543.7191
101285.6116,101447.3871,101447.3871,101343.1095,101543.7643
101285.6116,101447.3871,101447.3871,101343.1095,101543.7643
101285.6116,101447.3871,101447.3871,101343.1095,101543.7643
101236.8857,101398.5832,101398.5832,101294.3558,101494.9141
101236.8857,101398.5832,101398.5832,101294.3558,101494.9141
101236.8857,101398.5832,101398.5832,101294.3558,101494.9141
101286.9495,101448.7271,101448.7271,101344.4482,101545.1056
101286.9495,101448.7271,101448.7271,101344.4482,101545.1056
101287.6635,101449.4423,101449.4423,101345.1626,101545.8214
101287.6635,101449.4423,101449.4423,101345.1626,101545.8214
101287.6635,101449.4423,101449.4423,101345.1626,101545.8214
101287.6635,101449.4423,101449.4423,101345.1626,101545.8214
101287.6635,101449.4423,101449.4423,101345.1626,101545.8214
101285.0705,101446.8451,101446.8451,101342.5681,101543.2218
101285.0705,101446.8451,101446.8451,101342.5681,101543.2218
101285.0705,101446.8451,101446.8451,101342.5681,101543.2218
101284.5294,101446.3031,101446.3031,101342.0267,101542.6794
101284.5294,101446.3031,101446.3031,101342.0267,101542.6794
101284.5294,101446.3031,101446.3031,101342.0267,101542.6794
101284.5148,101446.2886,101446.2885,101342.0121,101542.6647
101284.5148,101446.2886,101446.2885,101342.0121,101542.6647
101285.5987,101447.3742,101447.3742,101343.0966,101543.7514
101285.5987,101447.3742,101447.3742,101343.0966,101543.7514
101285.5987,101447.3742,101447.3742,101343.0966,101543.7514
101285.3944,101447.1695,101447.1695,101342.8922,101543.5466
101285.3944,101447.1695,101447.1695,101342.8922,101543.5466
101285.3944,101447.1695,101447.1695,101342.8922,101543.5466
101282.7723,101444.5433,101444.5432,101340.2686,101540.9178
101282.7723,101444.5433,101444.5432,101340.2686,101540.9178
101282.7723,101444.5433,101444.5432,101340.2686,101540.9178
101285.1113,101446.8859,101446.886,101342.6089,101543.2627
101285.1113,101446.8859,101446.886,101342.6089,101543.2627
101285.8867,101447.6626,101447.6626,101343.3847,101544.0401
101285.8867,101447.6626,101447.6626,101343.3847,101544.0401
101285.8867,101447.6626,101447.6626,101343.3847,101544.0401
101286.6336,101448.4107,101448.4107,101344.1321,101544.7889
101286.6336,101448.4107,101448.4107,101344.1321,101544.7889
101286.6336,101448.4107,101448.4107,101344.1321,101544.7889
101286.6336,101448.4107,101448.4107,101344.1321,101544.7889
101287.8693,101449.6484,101449.6484,101345.3685,101546.0278
101287.8693,101449.6484,101449.6484,101345.3685,101546.0278
101287.8693,101449.6484,101449.6484,101345.3685,101546.0278
101282.3949,101444.1652,101444.1652,101339.891,101540.5394
101282.3949,101444.1652,101444.1652,101339.891,101540.5394
101282.3949,101444.1652,101444.1652,101339.891,101540.5394
101284.7932,101446.5674,101446.5674,101342.2906,101542.9438
101284.7932,101446.5674,101446.5674,101342.2906,101542.9438
101284.7932,101446.5674,101446.5674,101342.2906,101542.9438
101285.3791,101447.1542,101447.1542,101342.8769,101543.5312
101285.3791,101447.1542,101447.1542,101342.8769,101543.5312
101283.688,101445.4604,101445.4604,101341.1848,101541.8358
101283.688,101445.4604,101445.4604,101341.1848,101541.8358
101283.688,101445.4604,101445.4604,101341.1848,101541.8358
101282.8423,101444.6133,101444.6133,101340.3386,101540.9879
101282.8423,101444.6133,101444.6133,101340.3386,101540.9879
101282.8423,101444.6133,101444.6133,101340.3386,101540.9879
101282.6661,101444.4368,101444.4369,101340.1623,101540.8113
101282.6661,101444.4368,101444.4369,101340.1623,101540.8113
101282.6661,101444.4368,101444.4369,101340.1623,101540.8113
101289.0925,101450.8736,101450.8735,101346.5924,101547.2541
101289.0925,101450.8736,101450.8735,101346.5924,101547.2541
101289.0925,101450.8736,101450.8735,101346.5924,101547.2541
101289.0925,101450.8736,101450.8735,101346.5924,101547.2541
101289.0925,101450.8736,101450.8735,101346.5924,101547.2541
101285.5508,101447.3262,101447.3262,101343.0487,101543.7034
101285.5508,101447.3262,101447.3262,101343.0487,101543.7034
101285.5508,101447.3262,101447.3262,101343.0487,101543.7034
101287.1233,101448.9011,101448.9012,101344.6221,101545.2799
101287.1233,101448.9011,101448.9012,101344.6221,101545.2799
101287.1233,101448.9011,101448.9012,101344.6221,101545.2799
101285.7552,101447.531,101447.5309,101343.2532,101543.9083
101285.7552,101447.531,101447.5309,101343.2532,101543.9083
101285.7552,101447.531,101447.5309,101343.2532,101543.9083
101286.8673,101448.6448,101448.6448,101344.3659,101545.0232
101286.8673,101448.6448,101448.6448,101344.3659,101545.0232
101286.8673,101448.6448,101448.6448,101344.3659,101545.0232
101287.0035,101448.7812,101448.7812,101344.5022,101545.1598
101287.0035,101448.7812,101448.7812,101344.5022,101545.1598
101286.0647,101447.841,101447.8409,101343.5628,101544.2186
101286.0647,101447.841,101447.8409,101343.5628,101544.2186
101286.0647,101447.841,101447.8409,101343.5628,101544.2186
101283.4366,101445.2086,101445.2086,101340.9332,101541.5838
101283.4366,101445.2086,101445.2086,101340.9332,101541.5838
101283.4366,101445.2086,101445.2086,101340.9332,101541.5838
101288.6524,101450.4327,101450.4327,101346.152,101546.8129
101288.6524,101450.4327,101450.4327,101346.152,101546.8129
101288.6524,101450.4327,101450.4327,101346.152,101546.8129
101288.6524,101450.4327,101450.4327,101346.152,101546.8129
101288.6524,101450.4327,101450.4327,101346.152,101546.8129
101286.2484,101448.0249,101448.0249,101343.7467,101544.4027
101286.2484,101448.0249,101448.0249,101343.7467,101544.4027
101286.2484,101448.0249,101448.0249,101343.7467,101544.4027
101286.9266,101448.7042,101448.7042,101344.4252,101545.0827
101286.9266,101448.7042,101448.7042,101344.4252,101545.0827
101285.4656,101447.2409,101447.2408,101342.9634,101543.6179
101285.4656,101447.2409,101447.2408,101342.9634,101543.6179
101285.4656,101447.2409,101447.2408,101342.9634,101543.6179
101286.2754,101448.052,101448.0519,101343.7737,101544.4298
101286.2754,101448.052,101448.0519,101343.7737,101544.4298
101284.9992,101446.7737,101446.7737,101342.4967,101543.1503
101284.9992,101446.7737,101446.7737,101342.4967,101543.1503
101284.9992,101446.7737,101446.7737,101342.4967,101543.1503
101286.3597,101448.1364,101448.1364,101343.858,101544.5143
101286.3597,101448.1364,101448.1364,101343.858,101544.5143
101286.3597,101448.1364,101448.1364,101343.858,101544.5143
101286.1541,101447.9305,101447.9304,101343.6523,101544.3082
101286.1541,101447.9305,101447.9304,101343.6523,101544.3082
101283.5582,101445.3304,101445.3304,101341.0549,101541.7057
101283.5582,101445.3304,101445.3304,101341.0549,101541.7057
101285.5599,101447.3353,101447.3353,101343.0578,101543.7125
101285.5599,101447.3353,101447.3353,101343.0578,101543.7125
101285.5599,101447.3353,101447.3353,101343.0578,101543.7125
101285.5599,101447.3353,101447.3353,101343.0578,101543.7125
101286.799,101448.5764,101448.5764,101344.2976,101544.9547
101286.799,101448.5764,101448.5764,101344.2976,101544.9547
101286.799,101448.5764,101448.5764,101344.2976,101544.9547
101285.6745,101447.4501,101447.4501,101343.1724,101543.8274
101285.6745,101447.4501,101447.4501,101343.1724,101543.8274
101284.4614,101446.235,101446.235,101341.9586,101542.6112
101284.4614,101446.235,101446.235,101341.9586,101542.6112
101284.7178,101446.4919,101446.4918,101342.2152,101542.8682
101284.7178,101446.4919,101446.4918,101342.2152,101542.8682
101284.7178,101446.4919,101446.4918,101342.2152,101542.8682
101287.2048,101448.9828,101448.9828,101344.7036,101545.3616
101287.2048,101448.9828,101448.9828,101344.7036,101545.3616
101287.2048,101448.9828,101448.9828,101344.7036,101545.3616
101285.4425,101447.2177,101447.2177,101342.9403,101543.5948
101285.4425,101447.2177,101447.2177,101342.9403,101543.5948
101285.4425,101447.2177,101447.2177,101342.9403,101543.5948
101284.4698,101446.2434,101446.2435,101341.967,101542.6196
101284.4698,101446.2434,101446.2435,101341.967,101542.6196
101284.4698,101446.2434,101446.2435,101341.967,101542.6196
101285.4003,101447.1754,101447.1754,101342.8981,101543.5525
101285.4003,101447.1754,101447.1754,101342.8981,101543.5525
101285.4003,101447.1754,101447.1754,101342.8981,101543.5525
101285.4003,101447.1754,101447.1754,101342.8981,101543.5525
101281.9115,101443.6811,101443.6811,101339.4073,101540.0548
101281.9115,101443.6811,101443.6811,101339.4073,101540.0548
101281.9115,101443.6811,101443.6811,101339.4073,101540.0548
101285.4503,101447.2256,101447.2255,101342.9481,101543.6026
101285.4503,101447.2256,101447.2255,101342.9481,101543.6026
101284.2327,101446.006,101446.006,101341.7298,101542.3819
101284.2327,101446.006,101446.006,101341.7298,101542.3819
101284.2327,101446.006,101446.006,101341.7298,101542.3819
101280.4393,101442.2065,101442.2065,101337.9342,101538.5788
101280.4393,101442.2065,101442.2065,101337.9342,101538.5788
101285.7235,101447.4992,101447.4992,101343.2215,101543.8765
101285.7235,101447.4992,101447.4992,101343.2215,101543.8765
101285.7235,101447.4992,101447.4992,101343.2215,101543.8765
101283.8566,101445.6293,101445.6293,101341.3535,101542.0048
101283.8566,101445.6293,101445.6293,101341.3535,101542.0048
101281.6852,101443.4544,101443.4544,101339.1808,101539.8279
101281.6852,101443.4544,101443.4544,101339.1808,101539.8279
101281.6852,101443.4544,101443.4544,101339.1808,101539.8279
101287.4916,101449.2701,101449.2701,101344.9906,101545.6491
101287.4916,101449.2701,101449.2701,101344.9906,101545.6491
101287.4916,101449.2701,101449.2701,101344.9906,101545.6491
101287.4916,101449.2701,101449.2701,101344.9906,101545.6491
101284.1835,101445.9567,101445.9567,101341.6806,101542.3326
101284.1835,101445.9567,101445.9567,101341.6806,101542.3326
101284.1835,101445.9567,101445.9567,101341.6806,101542.3326
101284.006,101445.7789,101445.7789,101341.503,101542.1546
101284.006,101445.7789,101445.7789,101341.503,101542.1546
101284.006,101445.7789,101445.7789,101341.503,101542.1546
101282.2805,101444.0507,101444.0506,101339.7765,101540.4247
101282.2805,101444.0507,101444.0506,101339.7765,101540.4247
101282.2805,101444.0507,101444.0506,101339.7765,101540.4247
101282.5035,101444.274,101444.274,101339.9996,101540.6483
101282.5035,101444.274,101444.274,101339.9996,101540.6483
101282.5035,101444.274,101444.274,101339.9996,101540.6483
101287.4799,101449.2583,101449.2584,101344.9789,101545.6374
101287.4799,101449.2583,101449.2584,101344.9789,101545.6374
101287.4291,101449.2075,101449.2075,101344.928,101545.5864
101287.4291,101449.2075,101449.2075,101344.928,101545.5864
101286.1799,101447.9563,101447.9563,101343.6781,101544.3341
101286.1799,101447.9563,101447.9563,101343.6781,101544.3341
101285.5761,101447.3515,101447.3515,101343.074,101543.7287
101285.5761,101447.3515,101447.3515,101343.074,101543.7287
101285.5761,101447.3515,101447.3515,101343.074,101543.7287
101285.5761,101447.3515,101447.3515,101343.074,101543.7287
101287.7369,101449.5158,101449.5158,101345.236,101545.895
101287.7369,101449.5158,101449.5158,101345.236,101545.895
101285.2584,101447.0333,101447.0333,101342.7561,101543.4102
101285.2584,101447.0333,101447.0333,101342.7561,101543.4102
101286.344,101448.1207,101448.1207,101343.8423,101544.4986
101286.344,101448.1207,101448.1207,101343.8423,101544.4986
101286.8784,101448.6559,101448.6559,101344.377,101545.0343
101286.8784,101448.6559,101448.6559,101344.377,101545.0343
101286.6405,101448.4176,101448.4176,101344.139,101544.7958
101286.6405,101448.4176,101448.4176,101344.139,101544.7958
101284.2284,101446.0017,101446.0017,101341.7255,101542.3776
101284.2284,101446.0017,101446.0017,101341.7255,101542.3776
101284.2284,101446.0017,101446.0017,101341.7255,101542.3776
101287.3665,101449.1448,101449.1448,101344.8654,101545.5237
101287.3665,101449.1448,101449.1448,101344.8654,101545.5237
101283.4493,101445.2214,101445.2213,101340.946,101541.5965
101283.4493,101445.2214,101445.2213,101340.946,101541.5965
101283.4493,101445.2214,101445.2213,101340.946,101541.5965
101286.3134,101448.09,101448.09,101343.8117,101544.4679
101286.3134,101448.09,101448.09,101343.8117,101544.4679
101286.3134,101448.09,101448.09,101343.8117,101544.4679
101286.3134,101448.09,101448.09,101343.8117,101544.4679
101286.3134,101448.09,101448.09,101343.8117,101544.4679
101285.1833,101446.9581,101446.9581,101342.6809,101543.3349
101285.1833,101446.9581,101446.9581,101342.6809,101543.3349
101285.1833,101446.9581,101446.9581,101342.6809,101543.3349
101289.1259,101450.907,101450.907,101346.6258,101547.2876
101289.1259,101450.907,101450.907,101346.6258,101547.2876
101284.9568,101446.7312,101446.7312,101342.4543,101543.1078
101284.9568,101446.7312,101446.7312,101342.4543,101543.1078
101284.9568,101446.7312,101446.7312,101342.4543,101543.1078
101286.29,101448.0665,101448.0666,101343.7883,101544.4444
101286.29,101448.0665,101448.0666,101343.7883,101544.4444
101286.5155,101448.2924,101448.2924,101344.0139,101544.6705
101286.5155,101448.2924,101448.2924,101344.0139,101544.6705
101286.5155,101448.2924,101448.2924,101344.0139,101544.6705
101284.6569,101446.4309,101446.4309,101342.1542,101542.8072
101284.6569,101446.4309,101446.4309,101342.1542,101542.8072
101285.7353,101447.511,101447.511,101343.2333,101543.8883
101285.7353,101447.511,101447.511,101343.2333,101543.8883
101289.4896,101451.2713,101451.2713,101346.9897,101547.6522
101289.4896,101451.2713,101451.2713,101346.9897,101547.6522
101289.4896,101451.2713,101451.2713,101346.9897,101547.6522
101289.4896,101451.2713,101451.2713,101346.9897,101547.6522
101289.4896,101451.2713,101451.2713,101346.9897,101547.6522
101284.6808,101446.4548,101446.4548,101342.1782,101542.8311
101284.6808,101446.4548,101446.4548,101342.1782,101542.8311
101284.6808,101446.4548,101446.4548,101342.1782,101542.8311
101284.966,101446.7404,101446.7404,101342.4635,101543.1171
101284.966,101446.7404,101446.7404,101342.4635,101543.1171
101284.966,101446.7404,101446.7404,101342.4635,101543.1171
101285.9843,101447.7603,101447.7604,101343.4824,101544.138
101285.9843,101447.7603,101447.7604,101343.4824,101544.138
101285.9843,101447.7603,101447.7604,101343.4824,101544.138
101285.8457,101447.6216,101447.6216,101343.3437,101543.999
101285.8457,101447.6216,101447.6216,101343.3437,101543.999
101282.2333,101444.0034,101444.0034,101339.7293,101540.3774
101282.2333,101444.0034,101444.0034,101339.7293,101540.3774
101282.2333,101444.0034,101444.0034,101339.7293,101540.3774
101284.2974,101446.0708,101446.0708,101341.7945,101542.4468
101284.2974,101446.0708,101446.0708,101341.7945,101542.4468
101282.9878,101444.7591,101444.7591,101340.4842,101541.1338
101282.9878,101444.7591,101444.7591,101340.4842,101541.1338
101288.3319,101450.1117,101450.1117,101345.8313,101546.4916
101288.3319,101450.1117,101450.1117,101345.8313,101546.4916
101288.3319,101450.1117,101450.1117,101345.8313,101546.4916
101285.0579,101446.8325,101446.8325,101342.5555,101543.2092
101285.0579,101446.8325,101446.8325,101342.5555,101543.2092
101282.46,101444.2305,101444.2304,101339.9561,101540.6047
101282.46,101444.2305,101444.2304,101339.9561,101540.6047
101282.46,101444.2305,101444.2304,101339.9561,101540.6047
101283.6644,101445.4368,101445.4368,101341.1612,101541.8121
101283.6644,101445.4368,101445.4368,101341.1612,101541.8121
101283.6644,101445.4368,101445.4368,101341.1612,101541.8121
101282.5083,101444.2788,101444.2788,101340.0044,101540.6531
101282.5083,101444.2788,101444.2788,101340.0044,101540.6531
101282.5083,101444.2788,101444.2788,101340.0044,101540.6531
101283.8021,101445.5747,101445.5747,101341.299,101541.9502
101283.8021,101445.5747,101445.5747,101341.299,101541.9502
101284.0293,101445.8022,101445.8022,101341.5263,101542.178
101284.0293,101445.8022,101445.8022,101341.5263,101542.178
101285.3581,101447.1332,101447.1332,101342.8558,101543.5102
101285.3581,101447.1332,101447.1332,101342.8558,101543.5102
101285.3581,101447.1332,101447.1332,101342.8558,101543.5102
